page,statement,row_label,actuals_2019_20_revenue,actuals_2019_20_capital,actuals_2019_20_total,BE_2020_21_revenue,BE_2020_21_capital,BE_2020_21_total,RE_2020_21_revenue,RE_2020_21_capital,RE_2020_21_total,BE_2021_22_revenue,BE_2021_22_capital,BE_2021_22_total
138,Statement 10B,304.   Support to National/ State Scheduled Tribes,,80.0,80.0,,150.0,150.0,,,,,0.01,0.01
138,Statement 10B,305.   Institutional Support for Development and,128.5,,128.5,140.0,,140.0,105.0,,105.0,150.0,,150.0
138,Statement 10B,306.   Grants under proviso to Article 275(1) of the,2662.53,,2662.53,1350.0,,1350.0,800.0,,800.0,1350.0,,1350.0
138,Statement 10B,307.   Grant to Assam Government under Clause A of the,,,,0.01,,0.01,,,,0.01,,0.01
139,Statement 10B,308.   Eklavya Model Residential School (EMRS),,,,1313.22,0.01,1313.23,1200.0,,1200.0,1418.03,0.01,1418.04
139,Statement 10B,309.01   Tribal Memorial,,,,0.01,,0.01,,,,0.01,,0.01
139,Statement 10B,309.02   Tribal Research Institutes,109.98,,109.98,109.99,,109.99,60.0,,60.0,119.99,,119.99
139,Statement 10B,Total- Support to Tribal Research Institutes,109.98,,109.98,110.0,,110.0,60.0,,60.0,120.0,,120.0
139,Statement 10B,310.  Aid to Voluntary Organisations Working for the,94.84,,94.84,110.0,,110.0,60.0,,60.0,110.0,,110.0
139,Statement 10B,Demand No. 100,1787.3,,1787.3,2555.95,,2555.95,1785.23,,1785.23,2077.93,,2077.93
139,Statement 10B,311. Pradhan Mantri Matru Vandana Yojana,213.16,,213.16,215.0,,215.0,111.8,,111.8,,,
139,Statement 10B,312.   Anganwadi Services (Erstwhile Core ICDS),1557.84,,1557.84,2308.85,,2308.85,1668.63,,1668.63,,,
139,Statement 10B,313.   Scheme for Adolescent Girls,16.3,,16.3,23.5,,23.5,4.3,,4.3,,,
139,Statement 10B,314.   Mahila Shakti Kendra,,,,8.6,,8.6,0.5,,0.5,,,
139,Statement 10B,315.   Saksham Anganwadi and POSHAN 2.0 (Umbrella,,,,,,,,,,1899.48,,1899.48
139,Statement 10B,"316.01 SAMARTHYA(Beti Bachao Beti Padhao,",,,,,,,,,,178.45,,178.45
139,Statement 10B,Demand No. 101,182.35,,182.35,201.35,,201.35,117.92,,117.92,121.25,,121.25
139,Statement 10B,317. Nehru Yuva Kendra Sangathan,22.16,,22.16,26.0,,26.0,11.08,,11.08,,,
139,Statement 10B,318.   Sports Authority of India,57.0,,57.0,43.0,,43.0,46.0,,46.0,,,
139,Statement 10B,319.   Laxmi Bai National Institute of Physical Education,4.46,,4.46,4.8,,4.8,3.4,,3.4,,,
139,Statement 10B,320.   Rajiv Gandhi National Institute of Youth,4.4,,4.4,3.02,,3.02,1.5,,1.5,,,
139,Statement 10B,321.   National Youth Corps,6.6,,6.6,7.75,,7.75,4.8,,4.8,7.0,,7.0
140,Statement 10B,322.01    Programme Component,1.81,,1.81,1.98,,1.98,1.24,,1.24,2.0,,2.0
140,Statement 10B,323.   National Young Leaders Programme,0.95,,0.95,1.89,,1.89,0.16,,0.16,1.25,,1.25
140,Statement 10B,324.01    Assistance to National Sports,21.5,,21.5,21.5,,21.5,10.0,,10.0,29.0,,29.0
140,Statement 10B,325.   National Service Scheme,15.39,,15.39,14.84,,14.84,7.94,,7.94,16.0,,16.0
140,Statement 10B,326.   Khelo India,48.08,,48.08,76.57,,76.57,31.8,,31.8,66.0,,66.0
140,Statement 10B,Grand Total,44179.54,2731.93,46911.47,50136.73,3516.13,53652.86,49571.43,3732.54,53303.97,75398.45,4543.17,79941.62
164,Statement 14,1. Ministry of Defence,52.39,126.93,179.32,107.58,147.5,255.08,106.81,307.0,413.81,110.41,131.87,242.28
164,Statement 14,1. Ministry of Defence (Civil),0.23,35.23,35.46,0.66,40.0,40.66,0.84,40.0,40.84,0.7,50.0,50.7
164,Statement 14,2.   Defence Services (Revenue),44.36,,44.36,101.02,,101.02,98.66,,98.66,101.44,,101.44
164,Statement 14,3.   Capital Outlay on Defence Services,,91.7,91.7,,107.5,107.5,,267.0,267.0,,81.87,81.87
164,Statement 14,4.   Defence Pensions,7.8,,7.8,5.9,,5.9,7.31,,7.31,8.27,,8.27
164,Statement 14,2. Ministry of External Affairs,,,,0.03,,0.03,0.03,,0.03,0.03,,0.03
164,Statement 14,5. Ministry of External Affairs,,,,0.03,,0.03,0.03,,0.03,0.03,,0.03
164,Statement 14,3. Ministry of Finance,779615.79,6351216.71,7130832.5,883789.39,6916021.56,7799810.95,915999.31,6513834.92,7429834.23,1068639.31,6991001.48,8059640.79
164,Statement 14,6. Department of Revenue,,,,0.02,,0.02,0.02,,0.02,0.02,,0.02
164,Statement 14,7.   Indirect Taxes,0.02,,0.02,0.5,,0.5,0.5,,0.5,0.5,,0.5
164,Statement 14,8.   Indian Audit and Accounts Department,168.03,,168.03,186.46,,186.46,184.75,,184.75,200.0,,200.0
164,Statement 14,9.   Interest Payments,655372.01,,655372.01,733203.16,,733203.16,732987.16,,732987.16,847195.79,,847195.79
164,Statement 14,10.   Repayment of Debt,,6326548.77,6326548.77,,6890921.56,6890921.56,,6481709.92,6481709.92,,6944151.48,6944151.48
164,Statement 14,11.   Pensions,365.86,,365.86,474.45,,474.45,474.45,,474.45,400.0,,400.0
164,Statement 14,12.   Transfers to States,123709.87,24667.94,148377.81,149924.8,25100.0,175024.8,182352.43,32125.0,214477.43,220843.0,46850.0,267693.0
164,Statement 14,4. Department of Atomic Energy,0.43,4.95,5.38,1.0,10.0,11.0,1.0,,1.0,1.0,,1.0
164,Statement 14,13. Atomic Energy,0.43,4.95,5.38,1.0,10.0,11.0,1.0,,1.0,1.0,,1.0
164,Statement 14,5. Ministry of Home Affairs,35.01,86.79,121.8,47.57,59.42,106.99,63.71,58.59,122.3,45.62,118.32,163.94
164,Statement 14,14. Ministry of Home Affairs,,,,0.03,,0.03,,,,0.03,,0.03
164,Statement 14,15.   Police,3.23,1.79,5.02,6.77,4.42,11.19,29.65,3.59,33.24,8.02,8.32,16.34
164,Statement 14,16.   Andaman and Nicobar Islands,0.01,,0.01,0.01,,0.01,0.01,,0.01,0.01,,0.01
164,Statement 14,17.   Chandigarh,31.77,85.0,116.77,40.76,55.0,95.76,34.05,55.0,89.05,37.56,110.0,147.56
164,Statement 14,6. Ministry of Housing and Urban Affairs,95.07,45.84,140.91,103.81,44.82,148.63,100.04,27.63,127.67,106.85,35.07,141.92
164,Statement 14,18. Ministry of Housing and Urban Affairs,95.07,45.84,140.91,103.81,44.82,148.63,100.04,27.63,127.67,106.85,35.07,141.92
164,Statement 14,7. Ministry of Jal Shakti,,,,,0.01,0.01,,,,,,
164,Statement 14,"19. Department of Water Resources, River",,,,,0.01,0.01,,,,,,
164,Statement 14,8. Ministry of Law and Justice,296.55,,296.55,308.61,,308.61,328.0,,328.0,334.96,,334.96
164,Statement 14,20. Supreme Court of India,296.55,,296.55,308.61,,308.61,328.0,,328.0,334.96,,334.96
164,Statement 14,"9. Ministry of Personnel, Public Grievances and Pensions",51.92,,51.92,112.32,3.65,115.97,61.94,3.65,65.59,68.95,11.65,80.6
165,Statement 14,"21.   Ministry of Personnel, Public Grievances and",16.82,,16.82,73.32,3.65,76.97,27.98,3.65,31.63,30.28,11.65,41.93
165,Statement 14,22.   Central Vigilance Commission,35.1,,35.1,39.0,,39.0,33.96,,33.96,38.67,,38.67
165,Statement 14,"10. The President, Parliament, Union Public Service",368.74,,368.74,389.03,,389.03,355.96,,355.96,380.85,,380.85
165,Statement 14,"23. Staff, Household and Allowances of the President",69.26,,69.26,80.98,,80.98,69.78,,69.78,74.47,,74.47
165,Statement 14,24.   Lok Sabha,0.51,,0.51,1.3,,1.3,0.45,,0.45,1.0,,1.0
165,Statement 14,25.   Rajya Sabha,1.0,,1.0,1.37,,1.37,0.73,,0.73,1.21,,1.21
165,Statement 14,26.   Union Public Service Commission,297.97,,297.97,305.38,,305.38,285.0,,285.0,304.17,,304.17
165,Statement 14,11. Ministry of Railways,418.91,791.85,1210.76,497.0,102.63,599.63,375.0,438.63,813.63,466.0,92.08,558.08
165,Statement 14,27. Ministry of Railways,418.91,791.85,1210.76,497.0,102.63,599.63,375.0,438.63,813.63,466.0,92.08,558.08
165,Statement 14,12. Ministry of Road Transport and Highways,,,,,10.0,10.0,,10.0,10.0,,10.0,10.0
165,Statement 14,28. Ministry of Road Transport and Highways,,,,,10.0,10.0,,10.0,10.0,,10.0,10.0
165,Statement 14,13. Ministry of Science and Technology,,,,0.02,,0.02,0.02,,0.02,0.02,,0.02
165,Statement 14,29. Department of Science and Technology,,,,0.02,,0.02,0.02,,0.02,0.02,,0.02
165,Statement 14,14. Deparment of Space,0.6,0.07,0.67,0.6,0.4,1.0,0.6,0.4,1.0,0.6,0.4,1.0
165,Statement 14,30. Department of Space,0.6,0.07,0.67,0.6,0.4,1.0,0.6,0.4,1.0,0.6,0.4,1.0
165,Statement 14,15. Ministry of Textiles,,17.0,17.0,,,,,,,,,
165,Statement 14,31. Ministry of Textiles,,17.0,17.0,,,,,,,,,
165,Statement 14,16. Ministry of Tribal Affairs,5982.08,,5982.08,4768.01,,4768.01,3426.04,,3426.04,4708.33,,4708.33
165,Statement 14,32. Ministry of Tribal Affairs,5982.08,,5982.08,4768.01,,4768.01,3426.04,,3426.04,4708.33,,4708.33
165,Statement 14,17. Ministry of Commerce and Industry,0.08,,0.08,0.5,,0.5,,,,,,
165,Statement 14,33. Department of Commerce,0.08,,0.08,0.5,,0.5,,,,,,
165,Statement 14,18. Ministry of Communications,0.1,,0.1,0.8,,0.8,0.8,,0.8,0.8,,0.8
165,Statement 14,34. Department of Posts,0.1,,0.1,0.8,,0.8,0.8,,0.8,0.8,,0.8
165,Statement 14,Grand Total,786917.67,6352290.14,7139207.81,890126.27,6916399.99,7806526.26,920819.26,6514680.82,7435500.08,1074863.73,6991400.87,8066264.6
203,Statement 20,1. Ministry of External Affairs,6586.25,802.67,7388.92,6617.37,832.28,7449.65,5145.26,610.9,5756.16,6754.4,880.75,7635.15
203,Statement 20,1. Chabahar Port,,,,100.0,,100.0,,,,100.0,,100.0
203,Statement 20,2.   Mauritius,1100.0,,1100.0,1025.0,,1025.0,650.0,,650.0,900.0,,900.0
203,Statement 20,3.   Seychelles,24.5,,24.5,140.0,,140.0,90.0,,90.0,160.0,,160.0
203,Statement 20,4.   Afghanistan,408.12,,408.12,400.0,,400.0,350.0,,350.0,350.0,,350.0
203,Statement 20,5.   Bangladesh,137.68,,137.68,200.0,,200.0,125.0,,125.0,200.0,,200.0
203,Statement 20,6.   Bhutan,2041.41,626.22,2667.63,2052.37,832.28,2884.65,1650.96,610.9,2261.86,2124.2,880.75,3004.95
203,Statement 20,7.   Nepal,1198.26,,1198.26,800.0,,800.0,880.0,,880.0,992.0,,992.0
203,Statement 20,8.   Sri Lanka,201.09,,201.09,200.0,,200.0,75.0,,75.0,200.0,,200.0
203,Statement 20,9.   Maldives,134.41,176.45,310.86,300.0,,300.0,175.0,,175.0,250.0,,250.0
203,Statement 20,10.   Mongolia,,,,2.0,,2.0,0.58,,0.58,2.0,,2.0
203,Statement 20,11.   Other Developing Countries,138.23,,138.23,120.0,,120.0,100.0,,100.0,130.0,,130.0
203,Statement 20,12.   Disaster Relief,27.98,,27.98,20.0,,20.0,20.0,,20.0,20.0,,20.0
203,Statement 20,13.   African Countries,497.81,,497.81,350.0,,350.0,225.0,,225.0,300.0,,300.0
203,Statement 20,14.   Eurasian Countries,29.89,,29.89,45.0,,45.0,45.0,,45.0,100.0,,100.0
203,Statement 20,15.   Latin American Countries,12.16,,12.16,20.0,,20.0,22.0,,22.0,40.0,,40.0
203,Statement 20,16.   Myanmar,162.3,,162.3,300.0,,300.0,350.0,,350.0,400.0,,400.0
203,Statement 20,17.   Support to International,472.65,,472.65,543.0,,543.0,385.72,,385.72,476.2,,476.2
203,Statement 20,18.   Aid for Cultural & Heritage Project,,,,,,,1.0,,1.0,10.0,,10.0
203,Statement 20,19.   Actual Recoveries,-0.24,,-0.24,,,,,,,,,
203,Statement 20,2. Ministry of Finance,1233.63,,1233.63,871.13,,871.13,2701.48,,2701.48,2089.55,,2089.55
203,Statement 20,1. Exim Bank,1153.06,,1153.06,779.41,,779.41,2397.49,,2397.49,1776.01,,1776.01
203,Statement 20,2.   Indian Companies,21.02,,21.02,20.85,,20.85,208.59,,208.59,225.0,,225.0
203,Statement 20,3.   Technical and Economic Co-operation,59.55,,59.55,59.71,,59.71,62.84,,62.84,62.85,,62.85
204,Statement 20,4. Technical and Economic Cooperation,,,,11.16,,11.16,32.56,,32.56,25.69,,25.69
204,Statement 20,Grand Total,7819.88,802.67,8622.55,7488.5,832.28,8320.78,7846.74,610.9,8457.64,8843.95,880.75,9724.7
231,Statement 24,"Department of Agriculture, Cooperation and Farmers''",26.83,47.82,31.93,106.58,,106.58,35.0,39.0,33.1,107.1,,107.1
231,Statement 24,1.Chodhury Charan Singh National Institute of Agricultural,,,4.24,4.24,,4.24,,,4.24,4.24,,4.24
231,Statement 24,2.National Council for Cooperative Training,,,6.34,6.34,,6.34,,,6.57,6.57,,6.57
231,Statement 24,3.National Institute of Agricultural Extension Management,,,7.5,7.5,,7.5,,,7.77,7.77,,7.77
231,Statement 24,4.National Institute of Plant Health Management,8.33,7.82,9.35,25.5,,25.5,10.0,9.0,9.82,28.82,,28.82
231,Statement 24,5.Protection of Plant Varieties and Farmer's Rights,18.5,40.0,4.5,63.0,,63.0,25.0,30.0,4.7,59.7,,59.7
231,Statement 24,Department of Agricultural Research and Education,1448.92,204.55,3790.8,5444.27,,5444.27,1531.1,265.29,4017.18,5813.57,,5813.57
231,Statement 24,1.Agricultural Scientists Recruitment Board,9.0,2.0,6.0,17.0,,17.0,9.0,3.5,6.5,19.0,,19.0
231,Statement 24,"2.Central Agricultural University, Imphal",24.0,52.87,113.13,190.0,,190.0,25.0,55.0,130.0,210.0,,210.0
231,Statement 24,"3.Dr. Rajendra Prasad Central Agricultural University, Pusa",11.0,39.68,85.0,135.68,,135.68,15.0,45.0,90.0,150.0,,150.0
231,Statement 24,4.Indian Council of Agricultural Research,1397.82,21.0,3578.33,4997.15,,4997.15,1475.0,64.84,3782.18,5322.02,,5322.02
231,Statement 24,5.National Academy of Agricultural Sciences/Indian,1.6,,,1.6,,1.6,1.6,,,1.6,,1.6
231,Statement 24,"6.Rani Lakshmi Bai Central Agriculture University, Jhansi",5.5,89.0,8.34,102.84,,102.84,5.5,96.95,8.5,110.95,,110.95
231,Statement 24,Atomic Energy,237.68,1000.0,1299.81,2537.49,,2537.49,267.5,1000.0,1338.8,2606.3,,2606.3
231,Statement 24,1.Aided Institutions,228.68,998.0,1193.81,2420.49,,2420.49,237.5,996.0,1228.8,2462.3,,2462.3
231,Statement 24,2.Education Society (AEES),,2.0,106.0,108.0,,108.0,,4.0,110.0,114.0,,114.0
231,Statement 24,3.Women and Children Welfare,9.0,,,9.0,,9.0,30.0,,,30.0,,30.0
231,Statement 24,"Ministry of Ayurveda, Yoga and Naturopathy, Unani,",466.9,725.2,506.86,1698.96,,1698.96,606.15,887.53,500.0,1993.68,,1993.68
231,Statement 24,"1.All India Institute of Ayurveda (AIIA), New Delhi",56.8,238.0,19.0,313.8,,313.8,80.0,250.0,18.87,348.87,,348.87
231,Statement 24,2.Central Council for Research in Ayurvedic Sciences,116.0,15.0,142.0,273.0,,273.0,148.0,40.0,139.87,327.87,,327.87
231,Statement 24,"3.Central Council for Research in Homoeopathy (CCRH),",49.5,17.0,64.0,130.5,,130.5,56.0,50.0,61.58,167.58,,167.58
231,Statement 24,"4.Central Council for Research in Siddha (CCRS), Chennai",14.0,,21.3,35.3,,35.3,16.9,,19.87,36.77,,36.77
231,Statement 24,5.Central Council for Research in Unani Medicines,37.05,19.0,108.0,164.05,,164.05,46.8,13.12,107.87,167.79,,167.79
231,Statement 24,6.Central Council for Research in Yoga and Naturopathy,20.3,24.5,3.5,48.3,,48.3,36.46,20.0,3.24,59.7,,59.7
232,Statement 24,7.Central Council of Homeopathy,2.51,,2.39,4.9,,4.9,3.13,,2.03,5.16,,5.16
232,Statement 24,8.Central Council of Indian Medicine,4.5,,4.5,9.0,,9.0,8.0,,3.87,11.87,,11.87
232,Statement 24,"9.Institute of Post Graduate Teaching and Research,",27.05,2.0,21.0,50.05,,50.05,,,,,,
232,Statement 24,10.Institute of Teaching Research in Ayurveda,,,,,,,35.05,2.44,25.87,63.36,,63.36
232,Statement 24,"11.Moraji Desai National Institute of Yoga, New Delhi",9.5,0.5,5.5,15.5,,15.5,14.3,5.0,5.37,24.67,,24.67
232,Statement 24,"12.National Institute of Ayurveda, Jaipur",46.55,28.99,48.0,123.54,,123.54,55.59,160.0,46.74,262.33,,262.33
232,Statement 24,"13.National Institute of Homoeopathy, Kolkata",17.81,107.11,21.3,146.22,,146.22,20.25,107.0,20.87,148.12,,148.12
232,Statement 24,14.National Institute of Medicinal Plants,0.15,,,0.15,,0.15,0.15,,,0.15,,0.15
232,Statement 24,"15.National Institute of Naturopathy, Pune",2.76,95.0,5.0,102.76,,102.76,3.36,47.1,4.87,55.33,,55.33
232,Statement 24,"16.National Institute of Siddha, Chennai, Tamilnadu",28.58,6.0,13.0,47.58,,47.58,33.12,4.0,11.97,49.09,,49.09
232,Statement 24,17.National Institute of Sowa Rigpa,1.0,1.0,0.5,2.5,,2.5,2.8,8.87,0.5,12.17,,12.17
232,Statement 24,"18.National Institute of Unani Medicine, Banglore",17.5,139.25,17.0,173.75,,173.75,21.62,150.0,15.87,187.49,,187.49
232,Statement 24,"19.North Eastern Institute of Ayurveda and Homoeopathy,",6.5,31.35,8.23,46.08,,46.08,7.8,30.0,8.74,46.54,,46.54
232,Statement 24,"20.North Eastern Institute of Folk Medicine, Passighat",0.29,,1.08,1.37,,1.37,2.3,,1.0,3.3,,3.3
232,Statement 24,21.Pharmacopoeia Commission of Indian Medicine (PCIM),0.36,,0.56,0.92,,0.92,,,,,,
232,Statement 24,22.Rashtriya Ayurveda Vidyapeeth,8.19,0.5,1.0,9.69,,9.69,14.52,,1.0,15.52,,15.52
232,Statement 24,Department of Chemicals and Petrochemicals,52.5,100.8,3.5,156.8,,156.8,2.51,123.87,3.5,129.88,,129.88
232,Statement 24,1.Central Institute of Plastic Engineering and Technology,50.0,96.3,,146.3,,146.3,0.01,117.87,,117.88,,117.88
232,Statement 24,2.Institute of Pesticides Formulation Techonology,2.5,4.5,3.5,10.5,,10.5,2.5,6.0,3.5,12.0,,12.0
232,Statement 24,Ministry of Civil Aviation,27.39,3.3,6.8,37.49,,37.49,7.71,2.12,7.5,17.33,,17.33
232,Statement 24,1.Airports Economic Regulatory Authority,6.0,,4.48,10.48,,10.48,6.0,,4.0,10.0,,10.0
232,Statement 24,2.Indira Gandhi Rashtriya Udaan Academy,19.69,,,19.69,,19.69,0.01,,,0.01,,0.01
232,Statement 24,3.National Aviation University,1.7,3.3,2.32,7.32,,7.32,1.7,2.12,3.5,7.32,,7.32
232,Statement 24,Ministry of Coal,44.7,,,44.7,,44.7,106.4,,,106.4,,106.4
232,Statement 24,1.Coal Mines Provident Fund Organisation,44.7,,,44.7,,44.7,106.4,,,106.4,,106.4
233,Statement 24,Department of Commerce,3.0,45.0,,48.0,,48.0,8.01,60.0,,68.01,,68.01
233,Statement 24,1.Export Inspection Council,,,,,,,0.01,,,0.01,,0.01
233,Statement 24,2.Indian Institure of Foreign Trade,,45.0,,45.0,,45.0,,60.0,,60.0,,60.0
233,Statement 24,3.Indian Institute of Packaging,3.0,,,3.0,,3.0,8.0,,,8.0,,8.0
233,Statement 24,Department for Promotion of Industry and Internal Trade,32.85,10.0,76.27,119.12,,119.12,34.44,65.77,78.66,178.87,,178.87
233,Statement 24,1.01 Development Council for Cement Industry,,,2.27,2.27,,2.27,,,2.8,2.8,,2.8
233,Statement 24,"1.02 Development Council for Pulp, Paper and Allied",3.0,,2.5,5.5,,5.5,6.6,,6.05,12.65,,12.65
233,Statement 24,1.03 National Council for Cement and Building Materials,,,9.0,9.0,,9.0,,,9.2,9.2,,9.2
233,Statement 24,1.04 National Productivity Council,2.33,,18.0,20.33,,20.33,3.06,,18.23,21.29,,21.29
233,Statement 24,2.01 Central Pulp and Paper Research Institute,0.16,,0.72,0.88,,0.88,0.3,0.8,0.55,1.65,,1.65
233,Statement 24,2.02 National Council for Cement and Building Materials,,,4.5,4.5,,4.5,,,4.35,4.35,,4.35
233,Statement 24,2.03 National Institute of Design,26.88,10.0,39.28,76.16,,76.16,24.0,64.97,37.48,126.45,,126.45
233,Statement 24,2.04 National Productivity Council,0.48,,,0.48,,0.48,0.48,,,0.48,,0.48
233,Statement 24,Department of Telecommunications,127.84,,178.08,305.92,110.0,415.92,100.47,,225.23,325.7,110.0,435.7
233,Statement 24,1.Centre of Development of Telematics (C-DOT),127.84,,178.08,305.92,110.0,415.92,100.47,,225.23,325.7,110.0,435.7
233,Statement 24,Department of Consumer Affairs,1.0,,,1.0,,1.0,1.5,,,1.5,,1.5
233,Statement 24,1.Standardisation and Quality Control,1.0,,,1.0,,1.0,1.5,,,1.5,,1.5
233,Statement 24,Department of Food and Public Distribution,7.22,,4.32,11.54,,11.54,9.68,,5.15,14.83,,14.83
233,Statement 24,1.Warehousing Development and Regulatory Authority,7.22,,4.32,11.54,,11.54,9.68,,5.15,14.83,,14.83
234,Statement 24,Ministry of Corporate Affairs,29.0,12.19,38.58,79.77,,79.77,43.0,,42.0,85.0,,85.0
234,Statement 24,1.Competition Commission of India,17.0,12.19,24.0,53.19,,53.19,21.0,,25.0,46.0,,46.0
234,Statement 24,2.Insolvency and Bankruptcy Board of India,12.0,,14.58,26.58,,26.58,22.0,,17.0,39.0,,39.0
234,Statement 24,Ministry of Culture,299.21,37.47,358.72,695.4,,695.4,373.39,74.24,415.0,862.63,,862.63
234,Statement 24,1.Allahabad museum,3.41,1.0,3.9,8.31,,8.31,4.77,1.5,4.5,10.77,,10.77
234,Statement 24,2.Asiatic Society,1.76,0.05,18.0,19.81,,19.81,2.52,0.1,20.8,23.42,,23.42
234,Statement 24,"3.Central Institute of Buddhis studies, Leh",3.36,2.5,19.68,25.54,,25.54,4.26,2.5,22.7,29.46,,29.46
234,Statement 24,4.Central Institute of Higher Tibetan Studies,3.61,5.73,30.14,39.48,,39.48,4.58,14.63,34.8,54.01,,54.01
234,Statement 24,5.Central Institute of Himalayan Cultural Studies,1.51,0.15,2.0,3.66,,3.66,1.96,7.5,2.45,11.91,,11.91
234,Statement 24,6.Centre for Cultural Resources and Training,11.05,1.95,5.5,18.5,,18.5,13.05,6.0,6.5,25.55,,25.55
234,Statement 24,7.Delhi Public Library,12.03,0.01,18.88,30.92,,30.92,14.27,0.1,21.9,36.27,,36.27
234,Statement 24,8.Gandhi Smriti and Darshan Samiti,2.51,0.05,9.02,11.58,,11.58,3.52,0.1,10.4,14.02,,14.02
234,Statement 24,9.Indian Museum,8.56,2.0,8.15,18.71,,18.71,13.02,2.0,9.55,24.57,,24.57
234,Statement 24,10.Indira Gandhi National Culture for the arts,40.0,,,40.0,,40.0,50.05,,,50.05,,50.05
234,Statement 24,11.Indira Gandhi Rashtriya Manav Sanghralaya,7.01,0.25,8.0,15.26,,15.26,8.02,0.5,9.2,17.72,,17.72
234,Statement 24,12.Kalakshetra Foundation,6.21,1.68,7.3,15.19,,15.19,7.52,2.0,8.15,17.67,,17.67
234,Statement 24,13.Khuda Baksh Oriental Public Library,1.31,0.01,4.0,5.32,,5.32,1.66,0.05,4.62,6.33,,6.33
234,Statement 24,14.Lalit Kala Akademi,9.54,0.25,12.05,21.84,,21.84,12.05,0.25,13.9,26.2,,26.2
234,Statement 24,15.Maulana Abul Kalam Azad Institute of Asian Studies,2.21,0.1,1.54,3.85,,3.85,2.77,0.1,1.78,4.65,,4.65
234,Statement 24,16.National Council of Science Museum,18.01,3.5,90.3,111.81,,111.81,22.02,5.0,104.84,131.86,,131.86
234,Statement 24,17.National Museum Institute,3.01,5.0,3.5,11.51,,11.51,4.02,12.0,4.55,20.57,,20.57
234,Statement 24,18.National School of Drama,35.11,1.0,17.85,53.96,,53.96,44.05,6.0,20.6,70.65,,70.65
234,Statement 24,19.Nava Nalanda Mahavihara,3.01,2.5,5.83,11.34,,11.34,3.83,2.5,6.76,13.09,,13.09
234,Statement 24,20.Nehru Memorial Museum and Library,3.51,0.06,22.88,26.45,,26.45,4.52,0.06,26.0,30.58,,30.58
234,Statement 24,21.Raja Rammohun Roy Library Foundation,18.04,0.15,5.18,23.37,,23.37,21.02,0.15,5.9,27.07,,27.07
234,Statement 24,22.Rampur Raza Library,3.11,0.03,2.6,5.74,,5.74,3.92,0.1,3.0,7.02,,7.02
234,Statement 24,23.Sahitya Akademi,11.61,2.4,17.8,31.81,,31.81,15.55,3.0,20.55,39.1,,39.1
234,Statement 24,24.Salarjung Museum,8.11,1.0,11.0,20.11,,20.11,10.27,1.0,12.7,23.97,,23.97
234,Statement 24,25.Sangeet Natak Akademi,26.5,0.1,25.18,51.78,,51.78,30.05,0.1,29.1,59.25,,59.25
234,Statement 24,26.Victoria Memorial Hall,15.01,4.0,8.44,27.45,,27.45,19.02,5.0,9.75,33.77,,33.77
