page,statement,row_label,actuals_2018_19_revenue,actuals_2018_19_capital,actuals_2018_19_total,BE_2019_20_revenue,BE_2019_20_capital,BE_2019_20_total,RE_2019_20_revenue,RE_2019_20_capital,RE_2019_20_total,BE_2020_21_revenue,BE_2020_21_capital,BE_2020_21_total
241,Statement 24,4.National Centre for Good Governance,0.99,0.01,3.25,4.25,,4.25,0.75,,3.5,4.25,,4.25
242,Statement 24,Ministry of Petroleum and Natural Gas,2350.71,1574.42,9.33,3934.46,,3934.46,657.77,814.85,9.8,1482.42,,1482.42
242,Statement 24,1.Cash Incentives to State Government/UTs for Kerosene,257.0,,,257.0,,257.0,442.0,,,442.0,,442.0
242,Statement 24,"Distribution reforms 2.Establishment of Centre of Excellence for Energy,",,0.01,,0.01,,0.01,,1.0,,1.0,,1.0
242,Statement 24,Bangalore 3.Establishment of Rajiv Gandhi Institute of Petroleum,,0.01,,0.01,,0.01,,1.0,,1.0,,1.0
242,Statement 24,"Technology , Assam 4.Indian Institute of Petroleum Technology",,22.28,,22.28,,22.28,,31.82,,31.82,,31.82
242,Statement 24,5.National Bio-Fuel Fund,0.01,,,0.01,,0.01,1.0,,,1.0,,1.0
242,Statement 24,6.Payment of Differential Royalty to State Governments,1962.32,,,1962.32,,1962.32,43.2,,,43.2,,43.2
242,Statement 24,7.Payment to ISPRL (OandM),120.0,,,120.0,,120.0,155.0,,,155.0,,155.0
242,Statement 24,8.Petroleum and Natural Gas Regulatory Board (PNGRB),9.9,,9.19,19.09,,19.09,13.87,,9.66,23.53,,23.53
242,Statement 24,9.Phulpur-Dhamra-Haldia Pipeline Project,,1552.11,,1552.11,,1552.11,,728.03,,728.03,,728.03
242,Statement 24,10.Pradhan Mantri JI-VAN Yojana,,0.01,,0.01,,0.01,,53.0,,53.0,,53.0
242,Statement 24,11.Society for Petroleum Laboratory (SFPL),1.48,,0.14,1.62,,1.62,2.7,,0.14,2.84,,2.84
242,Statement 24,Ministry of Planning 48 Demand No 76 Ministry of Planning,0.9,,7.35,8.25,,8.25,1.21,,7.79,9.0,,9.0
242,Statement 24,1.National Institute of Labour Economics Research and,0.9,,7.35,8.25,,8.25,1.21,,7.79,9.0,,9.0
242,Statement 24,Development Ministry of Power 49 Demand No 77 Ministry of Power,144.01,213.0,2.5,359.51,,359.51,159.16,230.34,2.65,392.15,,392.15
242,Statement 24,1.Bureau of Energy Efficiency (BEE),100.16,,,100.16,,100.16,100.16,,,100.16,,100.16
242,Statement 24,2.Central Power Research Institute (CPRI),22.0,178.0,,200.0,,200.0,22.0,178.0,,200.0,,200.0
242,Statement 24,3.Joint Electricity Regulatory Commission (JERC) Goa and,6.85,,2.5,9.35,,9.35,7.0,,2.65,9.65,,9.65
242,Statement 24,UT 4.National Power Training Institute (NPTI),15.0,35.0,,50.0,,50.0,30.0,52.34,,82.34,,82.34
242,Statement 24,"The President, Parliament, Union Public Service Commission and the Secretariat of the Vice President 50 Demand No 78 Staff, Household and Allowances of the President",5.03,,,5.03,,5.03,5.0,,,5.0,,5.0
242,Statement 24,1.Dr. R.P. Vidyalaya,5.03,,,5.03,,5.03,5.0,,,5.0,,5.0
243,Statement 24,Department of Rural Development,93.22,,85.85,179.07,,179.07,98.56,,89.65,188.21,,188.21
243,Statement 24,1.Council for Advancement of People's Action and Rural,2.07,,18.0,20.07,,20.07,,,,,,
243,Statement 24,Technology (CAPART) 2.National Rural Road Development Agency (NRRDA),30.0,,12.0,42.0,,42.0,31.41,,12.8,44.21,,44.21
243,Statement 24,3.National Institute of Rural Development (NIRD),41.15,,55.85,97.0,,97.0,47.15,,76.85,124.0,,124.0
243,Statement 24,4.National Rural Liveihood Promotional Society (NRLPS),20.0,,,20.0,,20.0,20.0,,,20.0,,20.0
243,Statement 24,Ministry of Science and Technology 52 Demand No 87 Department of Science and Technology,300.0,300.0,615.0,1215.0,,1215.0,319.0,375.0,660.0,1354.0,,1354.0
243,Statement 24,"1.Agharkar Research Institute, Pune",5.39,0.69,14.64,20.72,,20.72,5.63,0.69,15.88,22.2,,22.2
243,Statement 24,"2.Aryabhatta Research Institute of Observational-Sciences,",6.65,11.8,14.48,32.93,,32.93,6.95,12.5,15.71,35.16,,35.16
243,Statement 24,"Nanital 3.Birbal Sahni Institute of Palaeobotany, Lucknow",9.02,2.42,37.06,48.5,,48.5,9.42,3.03,36.94,49.39,,49.39
243,Statement 24,"4.Bose Institute, Kolkata",23.2,32.81,61.1,117.11,,117.11,24.23,27.5,65.78,117.51,,117.51
243,Statement 24,"5.Centre for Nano and Soft Matter Sciences, Bangalore",7.98,1.71,5.05,14.74,,14.74,8.34,15.0,4.93,28.27,,28.27
243,Statement 24,"6.Indian Academy Of Sciences, Bangalore",10.77,0.7,2.2,13.67,,13.67,11.25,0.88,2.39,14.52,,14.52
243,Statement 24,"7.Indian Association for the Cultivation of Science, Kolkata",31.03,14.6,73.84,119.47,,119.47,32.41,65.0,78.52,175.93,,175.93
243,Statement 24,"8.Indian Institute of Astrophysics, Bangalore",17.76,6.76,42.59,67.11,,67.11,18.56,7.46,45.7,71.72,,71.72
243,Statement 24,"9.Indian Institute of Geomagnetism, Mumbai",10.65,6.78,33.34,50.77,,50.77,11.12,7.49,32.91,51.52,,51.52
243,Statement 24,"10.Indian National Academy Of Engineering, New Delhi",2.84,0.18,1.38,4.4,,4.4,2.96,0.23,1.5,4.69,,4.69
243,Statement 24,"11.Indian National Science Academy, New Delhi",12.31,0.33,12.72,25.36,,25.36,12.85,0.42,13.79,27.06,,27.06
243,Statement 24,"12.Indian Science Congress Association, Kolkata",6.1,1.84,4.79,12.73,,12.73,6.37,0.5,3.57,10.44,,10.44
243,Statement 24,"13.Institute of Nano Science and Technology, Mohali",10.23,86.67,12.82,109.72,,109.72,10.68,63.8,13.41,87.89,,87.89
243,Statement 24,14.International Advanced Research Centre for Powder,18.62,21.59,24.43,64.64,,64.64,19.45,19.0,26.0,64.45,,64.45
243,Statement 24,"Metallurgy and New Materials, Hyderabad 15.Jawaharlal Nehru Centre for Advanced Scientific",27.57,29.6,43.19,100.36,,100.36,28.81,30.07,46.31,105.19,,105.19
243,Statement 24,"Research, Bangalore 16.National Academy Of Sciences, Allahabad",8.27,0.18,,8.45,,8.45,8.64,0.23,3.0,11.87,,11.87
243,Statement 24,17.National Innovation Foundation,4.56,0.68,5.01,10.25,,10.25,7.51,13.85,5.43,26.79,,26.79
243,Statement 24,"18.Raman Research Institute, Bangalore",16.03,5.0,33.48,54.51,,54.51,16.74,6.26,35.77,58.77,,58.77
243,Statement 24,"19.S.N. Bose National Centre for Basic Sciences, Kolkata",15.94,7.07,14.01,37.02,,37.02,16.65,27.85,15.19,59.69,,59.69
243,Statement 24,20.Sree Chitra Tirumal Institute for Medical Sciences and,21.15,44.5,123.63,189.28,,189.28,25.0,45.0,140.0,210.0,,210.0
243,Statement 24,"Technology, Trivandrum 21.Technology Information, Forecasting and Assessment",6.9,0.33,8.82,16.05,,16.05,11.2,0.42,9.57,21.19,,21.19
244,Statement 24,22.The Institute of Advanced Study in Science and,9.11,14.86,14.51,38.48,,38.48,5.51,17.81,15.24,38.56,,38.56
244,Statement 24,"Technology, Guwahati 23.Vigyan Prasar, New Delhi",8.32,1.89,3.34,13.55,,13.55,8.69,2.06,3.63,14.38,,14.38
244,Statement 24,"24.Wadia Institute of Himalayan Geology, Dehradun",9.6,7.01,28.57,45.18,,45.18,10.03,7.95,28.83,46.81,,46.81
244,Statement 24,53 Demand No 88 Department of Biotechnology,573.0,548.15,398.53,1519.68,,1519.68,250.08,336.0,459.06,1045.14,,1045.14
244,Statement 24,1.Biotechnology Research and Development,262.74,297.63,187.56,747.93,,747.93,,,229.53,229.53,,229.53
244,Statement 24,2.SUPPORT TO AUTONOMOUS R AND D INSTITUTIONS,310.26,250.52,210.97,771.75,,771.75,250.08,336.0,229.53,815.61,,815.61
244,Statement 24,54 Demand No 89 Department of Scientific and Industrial Research,2711.31,575.0,1545.37,4831.68,,4831.68,3012.0,650.0,1650.0,5312.0,,5312.0
244,Statement 24,1.Consultancy Development Centre,0.1,,,0.1,,0.1,,,,,,
244,Statement 24,2.Council of Scientific and Industrial Research,2711.21,575.0,1545.37,4831.58,,4831.58,3012.0,650.0,1650.0,5312.0,,5312.0
244,Statement 24,Ministry of Shipping 55 Demand No 90 Ministry of Shipping,87.19,527.72,38.23,653.14,553.4,1206.54,14.63,550.0,46.77,611.4,929.9,1541.3
244,Statement 24,1.Chennai Port Trust,,,,,57.18,57.18,,,,,83.15,83.15
244,Statement 24,2.Cochin Port Trust,,,,,51.22,51.22,,,,,26.28,26.28
244,Statement 24,3.Hooghly Dock and Port Engineers Limited,73.02,,,73.02,,73.02,,,,,,
244,Statement 24,4.Indian Maritime University,,0.01,,0.01,,0.01,,,,,,
244,Statement 24,5.Inland Waterways Authority of India,8.8,422.71,35.0,466.51,,466.51,8.8,550.0,43.0,601.8,,601.8
244,Statement 24,6.Kolkata Port Trust,,,,,288.65,288.65,,,,,272.11,272.11
244,Statement 24,7.Mormugoa Port Trust,,68.0,,68.0,41.17,109.17,,,,,195.79,195.79
244,Statement 24,8.Tariff Authoirity of Major Ports,5.37,,3.23,8.6,,8.6,5.83,,3.77,9.6,,9.6
244,Statement 24,9.VOC Port Trust,,37.0,,37.0,115.18,152.18,,,,,352.57,352.57
244,Statement 24,Ministry of Skill Development and Entrepreneurship 56 Demand No 91 Ministry of Skill Development and Entrepreneurship,3.0,,,3.0,,3.0,3.0,,,3.0,,3.0
244,Statement 24,1.National Instructional Media Institutes (NIMI),3.0,,,3.0,,3.0,3.0,,,3.0,,3.0
244,Statement 24,Ministry of Social Justice and Empowerment 57 Demand No 92 Department of Social Justice and Empowerment,17.78,3.0,4.15,24.93,,24.93,31.2,,4.8,36.0,,36.0
244,Statement 24,1.Dr. Ambedkar Foundation,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0
244,Statement 24,2.National Institute of Social Defence,16.78,3.0,4.15,23.93,,23.93,30.2,,4.8,35.0,,35.0
245,Statement 24,Department of Empowerment of Persons with,82.45,64.25,135.85,282.55,,282.55,113.27,209.8,142.45,465.52,,465.52
245,Statement 24,Disabilities 1.Centre for sport for Disability,,17.0,,17.0,,17.0,0.1,99.8,0.1,100.0,,100.0
245,Statement 24,2.GIA to University of rehabilitation science and disability,,,,,,,0.01,,,0.01,,0.01
245,Statement 24,studies 3.Institute for Mental Health,0.5,19.0,0.5,20.0,,20.0,,,,,,
245,Statement 24,4.Institute of Sign Language reseach and training,2.0,0.25,2.75,5.0,,5.0,,,,,,
245,Statement 24,5.National Institue for inclusive and universal design,,,,,,,0.01,,,0.01,,0.01
245,Statement 24,6.National Institute for Disabled Persons,77.0,28.0,130.55,235.55,,235.55,110.0,110.0,140.0,360.0,,360.0
245,Statement 24,7.Rehabilitation council of India,2.95,,2.05,5.0,,5.0,3.15,,2.35,5.5,,5.5
245,Statement 24,Deparment of Space 59 Demand No 94 Department of Space,320.82,155.6,228.68,705.1,,705.1,280.0,152.0,224.8,656.8,,656.8
245,Statement 24,1.Indian Institute of Space Science and Technology (IIST),37.52,26.0,26.48,90.0,,90.0,38.0,23.0,29.0,90.0,,90.0
245,Statement 24,2.National Atmospheric Research Laboratory (NARL),15.0,24.6,11.5,51.1,,51.1,14.0,12.0,12.5,38.5,,38.5
245,Statement 24,3.North Eastern Space applications Centre (NE-SAC),11.0,14.0,9.0,34.0,,34.0,12.0,17.0,11.3,40.3,,40.3
245,Statement 24,4.Physical Research Laboratory (PRL),67.3,45.0,67.7,180.0,,180.0,60.0,40.0,72.0,172.0,,172.0
245,Statement 24,5.Semiconductor Laboratory (SCL),190.0,46.0,114.0,350.0,,350.0,156.0,60.0,100.0,316.0,,316.0
245,Statement 24,Ministry of Statistics and Programme Implementation 60 Demand No 95 Ministry of Statistics and Programme Implementation,29.93,38.42,230.59,298.94,,298.94,31.0,38.04,244.43,313.47,,313.47
245,Statement 24,1.Indian Statistical Institute,29.93,38.42,230.59,298.94,,298.94,31.0,38.04,244.43,313.47,,313.47
245,Statement 24,Ministry of Textiles 61 Demand No 97 Ministry of Textiles,19.0,6.0,4.0,29.0,,29.0,10.0,6.0,4.0,20.0,,20.0
245,Statement 24,"1.Central Wool Development , Jodhpur",19.0,6.0,4.0,29.0,,29.0,10.0,6.0,4.0,20.0,,20.0
245,Statement 24,Ministry of Tribal Affairs 62 Demand No 99 Ministry of Tribal Affairs,74.5,,44.0,118.5,,118.5,76.0,,44.0,120.0,,120.0
245,Statement 24,1.Institutional Support for Development and Marketing of,74.5,,44.0,118.5,,118.5,76.0,,44.0,120.0,,120.0
246,Statement 24,Ministry of Women and Child Development,118.1,4.33,69.57,192.0,,192.0,134.05,7.83,69.12,211.0,,211.0
246,Statement 24,1.Central Adoption Resource Agency (CARA),7.25,0.1,3.65,11.0,,11.0,12.5,0.1,4.4,17.0,,17.0
246,Statement 24,2.Central Social Welfare Board (CSWB),45.59,0.02,29.39,75.0,,75.0,49.89,0.02,30.09,80.0,,80.0
246,Statement 24,3.National Commission for Protection of Child Roghts,13.97,0.4,3.63,18.0,,18.0,13.97,0.4,3.63,18.0,,18.0
246,Statement 24,(NCPCR) 4.National Commission for Women,19.59,0.51,4.9,25.0,,25.0,20.99,0.01,5.0,26.0,,26.0
246,Statement 24,5.National Institute of Public Cooperation and Child,31.7,3.3,28.0,63.0,,63.0,36.7,7.3,26.0,70.0,,70.0
246,Statement 24,Development (NIPCCD) Ministry of Youth Affairs and Sports 64 Demand No 101 Ministry of Youth Affairs and Sports,449.72,54.7,583.0,1087.42,207.58,1295.0,358.6,36.25,510.15,905.0,233.45,1138.45
246,Statement 24,1.Laxmibai National Institute of Physical Education,27.0,3.0,20.0,50.0,6.49,56.49,30.0,4.0,21.0,55.0,7.5,62.5
246,Statement 24,2.Natinal Dope Testing Laboratory,2.06,0.3,2.14,4.5,,4.5,0.03,0.97,1.5,2.5,,2.5
246,Statement 24,3.National Anit-Doping Agency,4.7,2.8,1.0,8.5,0.49,8.99,8.0,3.0,1.5,12.5,0.2,12.7
246,Statement 24,4.Nehru Yuva Kendra Sangathan,146.26,3.0,213.92,363.18,,363.18,117.0,3.0,180.0,300.0,,300.0
246,Statement 24,5.Rajiv Gandhi National Institute of Youth Development,14.7,22.6,8.94,46.24,0.6,46.84,15.57,13.28,6.15,35.0,0.75,35.75
246,Statement 24,6.Sports Authority of India,255.0,23.0,337.0,615.0,200.0,815.0,188.0,12.0,300.0,500.0,225.0,725.0
246,Statement 24,GRAND TOTAL,29996.42,15095.47,38735.34,83827.23,10557.59,94384.82,29935.08,14001.37,39412.64,83349.09,27554.31,110903.4
253,Statement 26,Atomic Energy,12035.93,960.0,3750.0,11373.3,555.0,2600.0,12129.41,595.0,2510.0,14851.8,630.0,3307.0
253,Statement 26,1. Bharatiya Nabhikiya Vidyut Nigam Limited,30.43,30.0,,140.0,40.0,100.0,91.0,80.0,10.0,150.0,80.0,70.0
253,Statement 26,2.   Electronics Corporation of India Limited,46.37,,,15.0,,,14.0,,,16.0,,
253,Statement 26,3.   Indian Rare Earths Limited,42.78,,,13.0,,,34.0,,,50.0,,
253,Statement 26,4.   Nuclear Power Corporation of India Limited,11813.0,915.0,3750.0,11110.0,500.0,2500.0,11890.0,500.0,2500.0,14575.0,500.0,3237.0
253,Statement 26,5.   Uranium Corporation of India Limited,103.35,15.0,,95.3,15.0,,100.41,15.0,,60.8,50.0,
253,Statement 26,Department of Chemicals and Petrochemicals,680.16,,,7.0,,,617.13,,,914.32,,
253,Statement 26,6. Brahmaputra Cracker Polymer Limited,666.69,,,,,,610.13,,,904.32,,
253,Statement 26,7.   HIL India Limited,13.47,,,7.0,,,7.0,,,10.0,,
253,Statement 26,Department of Fertilisers,660.86,,,1539.2,,,2907.52,,,543.0,,
253,Statement 26,8. Brahmaputra Valley Fertiliser Cooperation Limited,-26.66,,,54.76,,,-61.38,,,0.93,,
253,Statement 26,9.   FCI Aravali Gypsum and Minerals India Limited,7.58,,,10.0,,,3.68,,,44.48,,
253,Statement 26,10.   National Fertilisers Limited,240.46,,,759.1,,,657.08,,,302.88,,
253,Statement 26,11.   Projects and Development India Limited,5.27,,,6.0,,,6.44,,,4.51,,
253,Statement 26,12.   Rashtriya Chemicals and Fertilisers Limited,434.21,,,709.34,,,2301.7,,,190.2,,
253,Statement 26,Ministry of Civil Aviation,8858.4,3975.0,,12566.39,0.02,,34816.57,0.02,,5190.47,0.02,
253,Statement 26,13. Air India Asset Holding Limited,,,,7000.0,,,29464.0,,,10.0,,
253,Statement 26,14.   Air India Limited,4560.57,3975.0,,434.01,0.01,,391.01,0.01,,145.01,0.01,
253,Statement 26,15.   Airports Authority of India,4297.44,,,5125.37,,,4950.0,,,5026.0,,
253,Statement 26,16.   Pawan Hans Limited,0.39,,,7.0,,,11.55,,,9.45,,
253,Statement 26,17.   Rohini Heliport Limited,,,,0.01,0.01,,0.01,0.01,,0.01,0.01,
253,Statement 26,Ministry of Coal,15749.31,,,20121.0,,,18121.0,,,18467.0,,
253,Statement 26,18. Coal India Limited,7311.46,,,10000.0,,,8000.0,,,9500.0,,
253,Statement 26,19.   NLC India Limited,7208.16,,,8271.0,,,8271.0,,,6667.0,,
253,Statement 26,20.   Singareni Colleries Company Limited,1229.69,,,1850.0,,,1850.0,,,2300.0,,
253,Statement 26,Department of Commerce,500.0,500.0,,2353.29,,,2560.0,800.0,,1704.0,650.0,
253,Statement 26,21. ECGC,500.0,500.0,,,,,800.0,800.0,,650.0,650.0,
254,Statement 26,22.   ITPO,,,,1000.0,,,450.0,,,1054.0,,
254,Statement 26,23.   MMTC,,,,1353.29,,,1310.0,,,,,
254,Statement 26,Department of Posts,300.0,300.0,,335.0,335.0,,335.0,335.0,,220.0,220.0,
254,Statement 26,24. India Post Payments Bank,300.0,300.0,,335.0,335.0,,335.0,335.0,,220.0,220.0,
254,Statement 26,Department of Telecommunications,8911.94,105.0,,14025.9,105.0,,30743.2,105.0,,35711.6,20515.0,
254,Statement 26,25. Bharat Broadband Network Limited,3594.0,,,6500.0,,,6500.0,,,6500.0,,
254,Statement 26,26.   Bharat Sanchar Nigam Limited,4240.0,,,6725.0,,,23381.0,,,21827.0,14115.0,
254,Statement 26,27.   C DOT,105.53,,,150.0,,,150.0,,,110.0,,
254,Statement 26,28.   Indian Telephone Industries,605.0,105.0,,105.0,105.0,,362.0,105.0,,612.0,105.0,
254,Statement 26,29.   Mahanagar Telephone Nigam Limited,312.67,,,498.26,,,300.0,,,6645.0,6295.0,
254,Statement 26,30.   Telecommunications Consultant India Limited,54.74,,,47.64,,,50.2,,,17.6,,
254,Statement 26,Department of Food and Public Distribution,165592.79,563.0,,91528.9,1049.0,,201520.38,1049.0,,223345.38,1040.0,
254,Statement 26,31. Central Railside Warehouse Company Ltd,15.98,,,23.3,,,16.0,,,20.0,,
254,Statement 26,32.   Central Warehousing Corporation,167.51,,,199.3,,,198.08,,,190.38,,
254,Statement 26,33.   Food Corporation of India,165409.3,563.0,,91306.3,1049.0,,201306.3,1049.0,,223135.0,1040.0,
254,Statement 26,Ministry of Defence (Civil),605.0,,,5.0,,,610.0,,,620.0,,
254,Statement 26,34. Hindustan Shipyard Limited,605.0,,,5.0,,,610.0,,,620.0,,
254,Statement 26,Ministry of Development of North Eastern Region,2.0,,2.0,6.88,,6.1,6.1,,6.1,5.0,,4.0
254,Statement 26,35. North East Regional Agricultural Marketing,,,,4.1,,4.1,4.1,,4.1,2.0,,2.0
254,Statement 26,Corporation Limited 36. North Eastern Handicrafts and Handlooms,2.0,,2.0,2.78,,2.0,2.0,,2.0,3.0,,2.0
254,Statement 26,Corporation Development Limited Department of Economic Affairs,1216.97,1196.29,20.68,2037.75,1997.01,40.74,3040.76,3000.02,40.74,3040.76,3000.02,40.74
254,Statement 26,37. National Investment and Infrastructure Fund,1196.29,1196.29,,997.0,997.0,,2000.01,2000.01,,2000.01,2000.01,
254,Statement 26,Limited 38. Repayment of loan by Infrastructure Leasing and,20.68,,20.68,40.73,,40.73,40.73,,40.73,40.73,,40.73
254,Statement 26,Financial Services Limited to ADB and KfW 39. Security Printing and Minting Corporation of India,,,,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01
254,Statement 26,40.  Strategic and Social Infrastructure Finance,,,,1000.0,1000.0,,1000.0,1000.0,,1000.0,1000.0,
254,Statement 26,Corporation of India Department of Financial Services,110178.0,110178.0,,73385.03,73385.03,,82205.01,82205.01,,19650.04,19650.04,
254,Statement 26,41. Acquisition cost of RBI in stake in NABARD,20.0,20.0,,,,,,,,,,
254,Statement 26,42.   Acquisition cost of RBI in stake in National Housing,1450.0,1450.0,,,,,,,,,,
255,Statement 26,43.   Export Import Bank of India,500.0,500.0,,950.0,950.0,,1500.0,1500.0,,1300.0,1300.0,
255,Statement 26,44.   India Infrastructure Finance Company Limited,100.0,100.0,,500.0,500.0,,5800.0,5800.0,,10000.0,10000.0,
255,Statement 26,45.   Industrial Finance Corporation of India,,,,200.0,200.0,,200.0,200.0,,200.0,200.0,
255,Statement 26,46.   Micro Units Development and Refinance Agency,,,,0.01,0.01,,0.01,0.01,,0.01,0.01,
255,Statement 26,47.   National Bank for Agriculture and Rural,2000.0,2000.0,,1500.0,1500.0,,1500.0,1500.0,,1000.0,1000.0,
255,Statement 26,Development 48.   Recapitalization of IDBI Bank Limited,,,,,,,4557.0,4557.0,,,,
255,Statement 26,49.   Recapitalization of Insurance Companies,,,,0.01,0.01,,2500.0,2500.0,,6950.0,6950.0,
255,Statement 26,50.   Recapitalization of Public Sector Banks,106000.0,106000.0,,70000.01,70000.01,,65443.0,65443.0,,0.02,0.02,
255,Statement 26,51.   Recapitalization of Regional Rural Banks,108.0,108.0,,235.0,235.0,,705.0,705.0,,200.01,200.01,
255,Statement 26,Department of Revenue,,,,0.01,0.01,,2.56,2.56,,0.01,0.01,
255,Statement 26,52. Investment in GSTN SPV,,,,0.01,0.01,,2.56,2.56,,0.01,0.01,
255,Statement 26,Department of Health and Family Welfare,,,,,,,2700.0,,,3000.0,,
255,Statement 26,53. EBR raised by Higher Education Financing Agency,,,,,,,2700.0,,,3000.0,,
255,Statement 26,Department of Heavy Industry,390.78,49.54,,664.91,253.37,,587.83,181.05,,585.29,142.29,
255,Statement 26,54. Andrew Yule and Co Ltd,34.68,,,30.0,,,26.74,,,22.0,,
255,Statement 26,55.   Bharat Heavy Electricals Ltd,272.0,,,309.0,,,353.0,,,372.0,,
255,Statement 26,56.   Braithwaite Burn Jessop Construction Company,1.63,,,1.0,,,1.0,,,1.0,,
255,Statement 26,Limited 57.   Bridge and Roof Company Limited,25.15,,,30.0,,,15.0,,,20.0,,
255,Statement 26,58.   Cement Corporation of India,1.18,,,24.24,,,4.04,,,21.0,,
255,Statement 26,59.   Engineering Projects India Limited,0.63,,,4.0,,,2.0,,,3.0,,
255,Statement 26,60.   Heavy Engineering Corporation Limited,,,,0.01,0.01,,,,,0.01,0.01,
255,Statement 26,61.   Hindustan Cables Limited,,,,0.01,0.01,,,,,0.01,0.01,
255,Statement 26,62.   Hindustan Paper Corporation Limited,,,,0.01,0.01,,,,,,,
255,Statement 26,63.   Hindustan Salt Limited,,,,5.0,5.0,,,,,5.0,5.0,
255,Statement 26,64.   HMT Limited,,,,0.01,0.01,,,,,0.01,0.01,
255,Statement 26,65.   Nepa Limited,49.54,49.54,,248.31,248.31,,181.05,181.05,,137.24,137.24,
255,Statement 26,66.   Rajasthan Electronics and Instruments Limited,5.97,,,13.3,,,5.0,,,4.0,,
256,Statement 26,67.   Richardson and Cruddas Limited,,,,0.01,0.01,,,,,0.01,0.01,
256,Statement 26,68.   Scooter India Limited,,,,0.01,0.01,,,,,0.01,0.01,
256,Statement 26,Ministry of Housing and Urban Affairs,47759.93,2441.0,11923.6,37826.56,4515.0,13898.93,65843.93,3713.06,14448.93,51458.94,3256.0,16315.0
256,Statement 26,69. Building Material and Technology Promotion,,,,,,,15000.0,,,,,
256,Statement 26,Council 70. Housing and Urban Development Corporation,31541.61,,,17500.0,,,31886.94,,,29752.94,,
256,Statement 26,71.   Metro and MRTS Projects,15573.26,2341.0,11923.6,18501.56,3815.0,13898.93,18111.99,3713.06,13898.93,18382.0,3256.0,14226.0
256,Statement 26,72.   National Capital Region Transport Corporation,100.0,100.0,,700.0,700.0,,550.0,,550.0,2089.0,,2089.0
256,Statement 26,73.   National Capital Regional Planning Board,545.06,,,1125.0,,,295.0,,,1235.0,,
