page,statement,row_label,actuals_2018_19_revenue,actuals_2018_19_capital,actuals_2018_19_total,be_2019_20_revenue,be_2019_20_capital,be_2019_20_total,re_2019_20_revenue,re_2019_20_capital,re_2019_20_total,be_2020_21_revenue,be_2020_21_capital,be_2020_21_total,fiscal_year,data_source,actuals_2019_20_revenue,actuals_2019_20_capital,actuals_2019_20_total,re_2020_21_revenue,re_2020_21_capital,re_2020_21_total,be_2021_22_revenue,be_2021_22_capital,be_2021_22_total,pdf_page,ministry_department,expenditure_category,category_number,actuals_2020_2021_revenue,actuals_2020_2021_capital,actuals_2020_2021_total,be_2021_2022_revenue,be_2021_2022_capital,be_2021_2022_total,re_2021_2022_revenue,re_2021_2022_capital,re_2021_2022_total,be_2022_2023_revenue,be_2022_2023_capital,be_2022_2023_total,demand_no,actuals_2021_2022_revenue,actuals_2021_2022_capital,actuals_2021_2022_total,re_2022_2023_revenue,re_2022_2023_capital,re_2022_2023_total,be_2023_2024_revenue,be_2023_2024_capital,be_2023_2024_total,row_type,actuals_2022_23_revenue,actuals_2022_23_capital,actuals_2022_23_total,be_2023_24_revenue,be_2023_24_capital,be_2023_24_total,re_2023_24_revenue,re_2023_24_capital,re_2023_24_total,be_2024_25_revenue,be_2024_25_capital,be_2024_25_total
9,Statement 3,3.   Other Central Sector Expenditure,108.31,0.0,108.31,28.2,0.01,28.21,31.81,0.01,31.82,16.82,0.01,16.83,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Statement 3,9. Ministry of Coal,708.34,0.0,708.34,1159.05,0.0,1159.05,933.6,0.0,933.6,882.61,0.0,882.61,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Statement 3,1. Central Sector Schemes/Projects,654.32,0.0,654.32,1097.0,0.0,1097.0,871.55,0.0,871.55,819.98,0.0,819.98,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Statement 3,2.   Establishment Expenditure of the Centre,33.0,0.0,33.0,38.9,0.0,38.9,39.15,0.0,39.15,40.28,0.0,40.28,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Statement 3,3.   Other Central Sector Expenditure,21.02,0.0,21.02,23.15,0.0,23.15,22.9,0.0,22.9,22.35,0.0,22.35,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Statement 3,10. Department of Commerce,5651.12,494.97,6146.09,5709.32,510.0,6219.32,6344.32,875.0,7219.32,5532.32,687.0,6219.32,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Statement 3,1. Central Sector Schemes/Projects,4855.35,500.0,5355.35,4833.0,500.0,5333.0,5384.51,800.0,6184.51,4656.0,650.0,5306.0,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Statement 3,2.   Establishment Expenditure of the Centre,775.98,0.0,775.98,814.0,10.0,824.0,849.5,75.0,924.5,784.0,37.0,821.0,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Statement 3,3.   Other Central Sector Expenditure,19.79,-5.03,14.76,62.32,0.0,62.32,110.31,0.0,110.31,92.32,0.0,92.32,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Statement 3,11. Department for Promotion of Industry and Internal Trade,5300.09,717.55,6017.64,5001.79,672.72,5674.51,5381.79,1108.21,6490.0,5136.55,1469.0,6605.55,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Statement 3,1. Central Sector Schemes/Projects,4666.23,699.99,5366.22,4401.18,600.1,5001.28,4748.78,1085.71,5834.49,4325.01,1402.38,5727.39,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Statement 3,2.   Establishment Expenditure of the Centre,367.24,17.56,384.8,461.94,72.62,534.56,436.34,22.5,458.84,488.37,66.62,554.99,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Statement 3,3.   Other Central Sector Expenditure,266.62,0.0,266.62,138.67,0.0,138.67,196.67,0.0,196.67,323.17,0.0,323.17,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Statement 3,12. Department of Posts,13977.39,811.27,14788.66,10351.36,947.74,11299.1,11655.23,743.26,12398.49,14394.17,1131.21,15525.38,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Statement 3,1. Central Sector Schemes/Projects,206.53,808.55,1015.08,272.89,932.74,1205.63,154.81,728.26,883.07,476.02,1116.21,1592.23,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Statement 3,2.   Establishment Expenditure of the Centre,13770.86,2.72,13773.58,10078.47,15.0,10093.47,11500.42,15.0,11515.42,13918.15,15.0,13933.15,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Statement 3,13. Department of Telecommunications,18492.25,2114.23,20606.48,22343.64,4994.72,27338.36,18435.1,4915.39,23350.49,40756.63,25675.06,66431.69,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Statement 3,1. Central Sector Schemes/Projects,4854.36,2059.23,6913.59,8510.77,4889.72,13400.49,3073.81,4810.39,7884.2,8119.44,5160.06,13279.5,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Statement 3,2.   Establishment Expenditure of the Centre,12971.33,0.0,12971.33,12847.57,0.0,12847.57,13880.83,0.0,13880.83,14751.77,0.0,14751.77,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Statement 3,3.   Other Central Sector Expenditure,666.56,55.0,721.56,985.3,105.0,1090.3,1480.46,105.0,1585.46,17885.42,20515.0,38400.42,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Statement 3,14. Department of Consumer Affairs,1721.35,48.46,1769.81,2220.82,51.5,2272.32,2032.14,17.86,2050.0,2244.6,55.4,2300.0,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Statement 3,1. Central Sector Schemes/Projects,1630.63,48.46,1679.09,2124.5,51.5,2176.0,1932.14,17.86,1950.0,2139.6,55.4,2195.0,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Statement 3,2.   Establishment Expenditure of the Centre,90.72,0.0,90.72,96.32,0.0,96.32,100.0,0.0,100.0,105.0,0.0,105.0,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Statement 3,15. Department of Food and Public Distribution,106224.75,853.23,107077.98,190914.27,1326.12,192240.39,113989.47,1250.92,115240.39,121038.41,1197.02,122235.43,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Statement 3,1. Central Sector Schemes/Projects,106007.31,347.95,106355.26,190754.84,319.0,191073.84,113864.76,244.0,114108.76,120887.92,190.0,121077.92,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Statement 3,2.   Centrally Sponsored Schemes,0.0,0.0,0.0,42.65,0.0,42.65,1.0,0.0,1.0,20.0,0.0,20.0,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Statement 3,3.   Establishment Expenditure of the Centre,98.83,5.28,104.11,107.78,7.12,114.9,109.56,6.92,116.48,114.13,7.02,121.15,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Statement 3,4.   Other Central Sector Expenditure,118.61,500.0,618.61,9.0,1000.0,1009.0,14.15,1000.0,1014.15,16.36,1000.0,1016.36,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Statement 3,16. Ministry of Corporate Affairs,555.53,35.97,591.5,545.34,41.0,586.34,563.5,12.5,576.0,675.62,52.0,727.62,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Statement 3,1. Central Sector Schemes/Projects,4.52,0.97,5.49,9.95,1.0,10.95,12.75,0.2,12.95,10.5,1.0,11.5,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Statement 3,2.   Establishment Expenditure of the Centre,360.33,0.0,360.33,429.85,0.0,429.85,470.01,0.0,470.01,554.52,0.0,554.52,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Statement 3,3.   Other Central Sector Expenditure,190.68,35.0,225.68,105.54,40.0,145.54,80.74,12.3,93.04,110.6,51.0,161.6,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Statement 3,17. Ministry of Culture,2497.38,94.82,2592.2,2953.21,89.14,3042.35,2476.87,70.13,2547.0,3057.57,92.29,3149.86,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Statement 3,1. Central Sector Schemes/Projects,440.45,42.84,483.29,746.23,32.0,778.23,380.47,46.45,426.92,576.32,2.0,578.32,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Statement 3,2.   Establishment Expenditure of the Centre,1175.06,51.98,1227.04,1262.47,57.14,1319.61,1235.85,23.68,1259.53,1469.43,90.29,1559.72,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Statement 3,3.   Other Central Sector Expenditure,881.87,0.0,881.87,944.51,0.0,944.51,860.55,0.0,860.55,1011.82,0.0,1011.82,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Statement 3,18. Ministry of Defence (Civil),6309.89,4570.61,10880.5,8780.66,4854.49,13635.15,9736.54,4977.05,14713.59,9679.0,4821.0,14500.0,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Statement 3,1. Central Sector Schemes/Projects,667.88,2120.53,2788.41,740.0,2321.0,3061.0,785.0,2356.0,3141.0,750.0,2300.0,3050.0,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Statement 3,2.   Establishment Expenditure of the Centre,8812.3,2260.49,11072.79,8130.82,2500.0,10630.82,9045.04,2600.0,11645.04,8978.83,2500.0,11478.83,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Statement 3,3.   Other Central Sector Expenditure,-3170.29,189.59,-2980.7,-90.16,33.49,-56.67,-93.5,21.05,-72.45,-49.83,21.0,-28.83,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Statement 3,19. Defence Services (Revenue),195571.57,0.0,195571.57,201901.76,0.0,201901.76,205901.76,0.0,205901.76,209319.0,0.0,209319.0,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Statement 3,1. Establishment Expenditure of the Centre,195571.57,0.0,195571.57,201901.76,0.0,201901.76,205901.76,0.0,205901.76,209319.0,0.0,209319.0,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Statement 3,20. Capital Outlay on Defence Services,0.0,95230.59,95230.59,0.0,103394.31,103394.31,0.0,110394.31,110394.31,0.0,113734.0,113734.0,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Statement 3,1. Central Sector Schemes/Projects,0.0,95230.59,95230.59,0.0,103394.31,103394.31,0.0,110394.31,110394.31,0.0,113734.0,113734.0,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Statement 3,21. Defence Pensions,101774.61,0.0,101774.61,112079.57,0.0,112079.57,117810.44,0.0,117810.44,133825.0,0.0,133825.0,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Statement 3,1. Establishment Expenditure of the Centre,101774.61,0.0,101774.61,112079.57,0.0,112079.57,117810.44,0.0,117810.44,133825.0,0.0,133825.0,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Statement 3,22. Ministry of Development of North Eastern Region,1867.11,93.51,1960.62,2292.8,707.2,3000.0,2026.3,643.7,2670.0,2330.14,718.59,3048.73,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Statement 3,1. Central Sector Schemes/Projects,1852.92,91.51,1944.43,2277.0,701.1,2978.1,2010.5,637.6,2648.1,2313.06,714.59,3027.65,2020-21,Expenditure Profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
